Year,Jurisdiction,RaceEth,Gender,Mean,SE
2015,Texas,Black,Female,259.37,2.82
2015,Texas,Hispanic,Female,255.6,1.3
2015,Texas,Black,Male,242.86,3.65
2015,Texas,Hispanic,Male,249.25,1.58
2015,Utah,Black,All,NA,NA
2015,Utah,Hispanic,All,251.67,2.3699999999999997
2015,Utah,Black,Female,NA,NA
2015,Utah,Hispanic,Female,257.61,3.34
2015,Utah,Black,Male,NA,NA
2015,Utah,Hispanic,Male,245.74,3.51
2015,Vermont,Black,All,NA,NA
2015,Vermont,Hispanic,All,NA,NA
2015,Vermont,Black,Female,NA,NA
2015,Vermont,Hispanic,Female,NA,NA
2015,Vermont,Black,Male,NA,NA
2015,Vermont,Hispanic,Male,NA,NA
2015,Virginia,Black,All,249.3,2.08
2015,Virginia,Hispanic,All,257.45,2.68
2015,Virginia,Black,Female,256.45,2.51
2015,Virginia,Hispanic,Female,257.29,3.4899999999999998
2015,Virginia,Black,Male,242.27,2.75
2015,Virginia,Hispanic,Male,257.59,3.4
2015,Washington,Black,All,250,4.57
2015,Washington,Hispanic,All,250.02,2.13
2015,Washington,Black,Female,NA,NA
2015,Washington,Hispanic,Female,256.05,2.4699999999999998
2015,Washington,Black,Male,NA,NA
2015,Washington,Hispanic,Male,244.07,3.3499999999999996
2015,West Virginia,Black,All,250.18,3.14
2015,West Virginia,Hispanic,All,NA,NA
2015,West Virginia,Black,Female,NA,NA
2015,West Virginia,Hispanic,Female,NA,NA
2015,West Virginia,Black,Male,NA,NA
2015,West Virginia,Hispanic,Male,NA,NA
2015,Wisconsin,Black,All,240.86,2.6
2015,Wisconsin,Hispanic,All,254.83,2.44
2015,Wisconsin,Black,Female,246.63,3.62
2015,Wisconsin,Hispanic,Female,260.79,4.58
2015,Wisconsin,Black,Male,236.06,3.24
2015,Wisconsin,Hispanic,Male,249.72,2.9099999999999997
2015,Wyoming,Black,All,NA,NA
2015,Wyoming,Hispanic,All,258.22,2.17
2015,Wyoming,Black,Female,NA,NA
2015,Wyoming,Hispanic,Female,263.52,3.46
2015,Wyoming,Black,Male,NA,NA
2015,Wyoming,Hispanic,Male,253.85,2.86
2017,Alabama,Black,All,241.15,2.01
2017,Alabama,Hispanic,All,243.22,4.14
2017,Alabama,Black,Female,246.15,2.58
2017,Alabama,Hispanic,Female,243.57,5.48
2017,Alabama,Black,Male,236.38,2.3299999999999996
2017,Alabama,Hispanic,Male,242.91,4.71
2017,Alaska,Black,All,245.62,4.22
2017,Alaska,Hispanic,All,262.13,2.77
2017,Alaska,Black,Female,NA,NA
2017,Alaska,Hispanic,Female,264.2,3.62
2017,Alaska,Black,Male,NA,NA
2017,Alaska,Hispanic,Male,260.24,3.86
2017,Arizona,Black,All,253.99,3.23
2017,Arizona,Hispanic,All,253.7,1.36
2017,Arizona,Black,Female,255.71,3.9099999999999997
2017,Arizona,Hispanic,Female,258.59,1.7
2017,Arizona,Black,Male,NA,NA
2017,Arizona,Hispanic,Male,248.64,1.74
2017,Arkansas,Black,All,241.11,1.87
2017,Arkansas,Hispanic,All,254.96,2.23
2017,Arkansas,Black,Female,248.78,2.4899999999999998
2017,Arkansas,Hispanic,Female,259.11,2.77
2017,Arkansas,Black,Male,233.12,2.69
2017,Arkansas,Hispanic,Male,250.65,3.19
2017,California,Black,All,249.95,3.2
2017,California,Hispanic,All,251.24,0.99
2017,California,Black,Female,257.82,3.7600000000000002
2017,California,Hispanic,Female,256.47,1.28
2017,California,Black,Male,243.21,4.37
2017,California,Hispanic,Male,246.4,1.4
2017,Colorado,Black,All,250.43,3.66
2017,Colorado,Hispanic,All,256.96,1.75
2017,Colorado,Black,Female,254.88,5.619999999999999
2017,Colorado,Hispanic,Female,261.96,2.07
2017,Colorado,Black,Male,246.92,4.78
2017,Colorado,Hispanic,Male,252.04,2.3099999999999996
2017,Connecticut,Black,All,249.47,3.02
2017,Connecticut,Hispanic,All,252.89,2.1
2017,Connecticut,Black,Female,253.3,5.5
2017,Connecticut,Hispanic,Female,253.88,2.36
2017,Connecticut,Black,Male,246.39,3.2
2017,Connecticut,Hispanic,Male,251.9,2.9899999999999998
2017,Delaware,Black,All,248.36,1.3800000000000001
2017,Delaware,Hispanic,All,253.66,2.11
2017,Delaware,Black,Female,253.18,2.1
2017,Delaware,Hispanic,Female,259.87,3.06
2017,Delaware,Black,Male,243.63,2.2
2017,Delaware,Hispanic,Male,247.69,2.9299999999999997
2017,District of Columbia,Black,All,239.61,1.21
2017,District of Columbia,Hispanic,All,241.5,3.22
2017,District of Columbia,Black,Female,244.99,1.77
2017,District of Columbia,Hispanic,Female,243.53,4.23
2017,District of Columbia,Black,Male,234.22,1.53
2017,District of Columbia,Hispanic,Male,239.16,4.85
2017,DoDEA,Black,All,267.74,2.1
2017,DoDEA,Hispanic,All,277.41,1.78
2017,DoDEA,Black,Female,273.62,2.4699999999999998
2017,DoDEA,Hispanic,Female,281.47,2.36
2017,DoDEA,Black,Male,261.47,2.8499999999999996
2017,DoDEA,Hispanic,Male,272.83,2.72
2017,Florida,Black,All,253.51,1.8900000000000001
2017,Florida,Hispanic,All,262.41,1.49
2017,Florida,Black,Female,258.46,2.27
2017,Florida,Hispanic,Female,265.08,2.12
2017,Florida,Black,Male,248.7,2.59
2017,Florida,Hispanic,Male,260.07,1.8
2017,Georgia,Black,All,254.55,1.45
2017,Georgia,Hispanic,All,259.7,2.08
2017,Georgia,Black,Female,260.94,1.91
2017,Georgia,Hispanic,Female,264.78,2.94
2017,Georgia,Black,Male,248.46,1.96
2017,Georgia,Hispanic,Male,254.62,2.96
2017,Hawaii,Black,All,NA,NA
2017,Hawaii,Hispanic,All,264.63,2.4299999999999997
2017,Hawaii,Black,Female,NA,NA
2017,Hawaii,Hispanic,Female,271.2,3.69
2017,Hawaii,Black,Male,NA,NA
2017,Hawaii,Hispanic,Male,256.89,3.4299999999999997
2017,Idaho,Black,All,NA,NA
2017,Idaho,Hispanic,All,254.66,1.52
2017,Idaho,Black,Female,NA,NA
2017,Idaho,Hispanic,Female,254.59,2.3
2017,Idaho,Black,Male,NA,NA
2017,Idaho,Hispanic,Male,254.74,2.1
2017,Illinois,Black,All,245.64,1.49
2017,Illinois,Hispanic,All,258.36,1.45
2017,Illinois,Black,Female,251.9,2.7800000000000002
2017,Illinois,Hispanic,Female,263.71,1.98
2017,Illinois,Black,Male,239.86,1.95
2017,Illinois,Hispanic,Male,253.45,2
2017,Indiana,Black,All,255.11,2.8699999999999997
2017,Indiana,Hispanic,All,265.43,2.73
2017,Indiana,Black,Female,262.13,2.84
2017,Indiana,Hispanic,Female,269.7,4.13
2017,Indiana,Black,Male,246.95,3.52
2017,Indiana,Hispanic,Male,261.74,3.32
2017,Iowa,Black,All,242.51,4.159999999999999
2017,Iowa,Hispanic,All,258.3,2.4
2017,Iowa,Black,Female,NA,NA
2017,Iowa,Hispanic,Female,260.88,3.48
2017,Iowa,Black,Male,238.39,5.6499999999999995
2017,Iowa,Hispanic,Male,255.93,3.64
2017,Kansas,Black,All,245.73,3.69
2017,Kansas,Hispanic,All,257.19,2.12
2017,Kansas,Black,Female,251.6,4.95
2017,Kansas,Hispanic,Female,262.71,2.74
2017,Kansas,Black,Male,240.74,4.68
2017,Kansas,Hispanic,Male,251.5,2.77
2017,Kentucky,Black,All,246.35,2.7
2017,Kentucky,Hispanic,All,261.34,3.4899999999999998
2017,Kentucky,Black,Female,251.2,3.67
2017,Kentucky,Hispanic,Female,266.85,4.18
2017,Kentucky,Black,Male,241.25,3.36
2017,Kentucky,Hispanic,Male,256.38,4.71
2017,Louisiana,Black,All,242.27,1.93
2017,Louisiana,Hispanic,All,253.35,4.51
2017,Louisiana,Black,Female,247.19,2.25
2017,Louisiana,Hispanic,Female,NA,NA
2017,Louisiana,Black,Male,237.51,2.2
2017,Louisiana,Hispanic,Male,NA,NA
2017,Maine,Black,All,235.17,5.319999999999999
2017,Maine,Hispanic,All,NA,NA
2017,Maine,Black,Female,NA,NA
2017,Maine,Hispanic,Female,NA,NA
2017,Maine,Black,Male,NA,NA
2017,Maine,Hispanic,Male,NA,NA
2017,Maryland,Black,All,251.01,1.2
2017,Maryland,Hispanic,All,254.74,2.72
2017,Maryland,Black,Female,256.82,1.79
2017,Maryland,Hispanic,Female,259.92,3.72
2017,Maryland,Black,Male,245.21,1.43
2017,Maryland,Hispanic,Male,250.37,3.44
2017,Massachusetts,Black,All,258.01,2.65
2017,Massachusetts,Hispanic,All,258.62,2.2800000000000002
2017,Massachusetts,Black,Female,261.75,3.24
2017,Massachusetts,Hispanic,Female,262.52,3.09
2017,Massachusetts,Black,Male,254.31,3.48
2017,Massachusetts,Hispanic,Male,254.44,2.79
2017,Michigan,Black,All,245.35,2.12
2017,Michigan,Hispanic,All,259.05,2.84
2017,Michigan,Black,Female,249.98,2.9099999999999997
2017,Michigan,Hispanic,Female,262.92,3.8899999999999997
2017,Michigan,Black,Male,240.76,2.24
2017,Michigan,Hispanic,Male,255.15,3.44
2017,Minnesota,Black,All,244.89,3.21
2017,Minnesota,Hispanic,All,252.23,3.38
2017,Minnesota,Black,Female,254.29,4.109999999999999
2017,Minnesota,Hispanic,Female,257.84,4.08
2017,Minnesota,Black,Male,233.6,3.29
2017,Minnesota,Hispanic,Male,246.82,4.83
2017,Mississippi,Black,All,241.95,1.1800000000000002
2017,Mississippi,Hispanic,All,252.9,5.13
2017,Mississippi,Black,Female,243.92,1.6800000000000002
2017,Mississippi,Hispanic,Female,NA,NA
2017,Mississippi,Black,Male,240.06,1.34
2017,Mississippi,Hispanic,Male,NA,NA
2017,Missouri,Black,All,249.65,3.09
2017,Missouri,Hispanic,All,257.43,3.84
2017,Missouri,Black,Female,256.1,3.24
2017,Missouri,Hispanic,Female,NA,NA
2017,Missouri,Black,Male,243.15,4.5
2017,Missouri,Hispanic,Male,252.67,4.95
2017,Montana,Black,All,NA,NA
2017,Montana,Hispanic,All,259.39,4.25
2017,Montana,Black,Female,NA,NA
2017,Montana,Hispanic,Female,NA,NA
2017,Montana,Black,Male,NA,NA
2017,Montana,Hispanic,Male,NA,NA
2017,National public,Black,All,248.37,0.48000000000000004
2017,National public,Hispanic,All,254.59,0.5
2017,National public,Black,Female,254.03,0.62
2017,National public,Hispanic,Female,259.25,0.64
2017,National public,Black,Male,242.66,0.58
2017,National public,Hispanic,Male,250.2,0.59
2017,Nebraska,Black,All,245.09,2.63
2017,Nebraska,Hispanic,All,254.11,2.14
2017,Nebraska,Black,Female,245.29,3.9899999999999998
2017,Nebraska,Hispanic,Female,256.58,3.1
2017,Nebraska,Black,Male,244.91,4.26
2017,Nebraska,Hispanic,Male,251.72,2.8699999999999997
2017,Nevada,Black,All,246.01,2.3699999999999997
2017,Nevada,Hispanic,All,253.29,1.06
2017,Nevada,Black,Female,254.97,3.21
2017,Nevada,Hispanic,Female,256.69,1.78
2017,Nevada,Black,Male,237.22,4.18
2017,Nevada,Hispanic,Male,250.11,1.47
2017,New Hampshire,Black,All,NA,NA
2017,New Hampshire,Hispanic,All,261.05,3.92
2017,New Hampshire,Black,Female,NA,NA
2017,New Hampshire,Hispanic,Female,NA,NA
2017,New Hampshire,Black,Male,NA,NA
2017,New Hampshire,Hispanic,Male,NA,NA
2017,New Jersey,Black,All,256.95,2.82
2017,New Jersey,Hispanic,All,258.76,2.13
2017,New Jersey,Black,Female,261.58,3.07
2017,New Jersey,Hispanic,Female,266.04,2.56
2017,New Jersey,Black,Male,250.75,4.24
2017,New Jersey,Hispanic,Male,252.43,2.65
2017,New Mexico,Black,All,NA,NA
2017,New Mexico,Hispanic,All,251.26,0.93
2017,New Mexico,Black,Female,NA,NA
2017,New Mexico,Hispanic,Female,255.11,1.47
2017,New Mexico,Black,Male,NA,NA
2017,New Mexico,Hispanic,Male,247.41,1.41
2017,New York,Black,All,251.26,2.32
2017,New York,Hispanic,All,252.8,2.04
2017,New York,Black,Female,256.17,3.24
2017,New York,Hispanic,Female,257.89,2.22
2017,New York,Black,Male,245.36,2.79
2017,New York,Hispanic,Male,247.97,2.9
2017,North Carolina,Black,All,247.87,1.59
2017,North Carolina,Hispanic,All,254.98,2.2800000000000002
2017,North Carolina,Black,Female,255.93,2.25
2017,North Carolina,Hispanic,Female,259.04,2.98
2017,North Carolina,Black,Male,240.94,2.02
2017,North Carolina,Hispanic,Male,250.62,3.18
2017,North Dakota,Black,All,251.75,4.39
2017,North Dakota,Hispanic,All,259.31,3.8699999999999997
2017,North Dakota,Black,Female,NA,NA
2017,North Dakota,Hispanic,Female,NA,NA
2017,North Dakota,Black,Male,NA,NA
2017,North Dakota,Hispanic,Male,NA,NA
2017,Ohio,Black,All,243.99,3.3
2017,Ohio,Hispanic,All,259.6,4.1899999999999995
2017,Ohio,Black,Female,248,4.5
2017,Ohio,Hispanic,Female,268.59,4.89
2017,Ohio,Black,Male,239.67,3.3
2017,Ohio,Hispanic,Male,251.25,6.18
2017,Oklahoma,Black,All,246.56,3.4299999999999997
2017,Oklahoma,Hispanic,All,254.83,2.03
2017,Oklahoma,Black,Female,253.65,4.430000000000001
2017,Oklahoma,Hispanic,Female,258.44,2.67
2017,Oklahoma,Black,Male,239.77,4.03
2017,Oklahoma,Hispanic,Male,250.97,2.79
2017,Oregon,Black,All,NA,NA
2017,Oregon,Hispanic,All,249.95,1.6500000000000001
2017,Oregon,Black,Female,NA,NA
2017,Oregon,Hispanic,Female,257.16,2.23
2017,Oregon,Black,Male,NA,NA
2017,Oregon,Hispanic,Male,242.45,2.6
2017,Pennsylvania,Black,All,249.57,2.15
2017,Pennsylvania,Hispanic,All,244.8,2.63
2017,Pennsylvania,Black,Female,254.37,3.14
2017,Pennsylvania,Hispanic,Female,250.41,4.609999999999999
2017,Pennsylvania,Black,Male,244.44,2.02
2017,Pennsylvania,Hispanic,Male,240.08,3.34
2017,Rhode Island,Black,All,247.91,2.4099999999999997
2017,Rhode Island,Hispanic,All,247.16,1.6300000000000001
2017,Rhode Island,Black,Female,253.11,3.2
2017,Rhode Island,Hispanic,Female,253.1,2.3499999999999996
2017,Rhode Island,Black,Male,241.88,3.73
2017,Rhode Island,Hispanic,Male,241.93,2.56
2017,South Carolina,Black,All,240.89,1.31
2017,South Carolina,Hispanic,All,255.98,3.46
2017,South Carolina,Black,Female,246,1.91
2017,South Carolina,Hispanic,Female,266.25,3.67
2017,South Carolina,Black,Male,235.77,2.14
2017,South Carolina,Hispanic,Male,247.56,4.819999999999999
2017,South Dakota,Black,All,NA,NA
2017,South Dakota,Hispanic,All,255.13,3.86
2017,South Dakota,Black,Female,NA,NA
2017,South Dakota,Hispanic,Female,NA,NA
2017,South Dakota,Black,Male,NA,NA
2017,South Dakota,Hispanic,Male,NA,NA
2017,Tennessee,Black,All,242.98,1.3900000000000001
2017,Tennessee,Hispanic,All,250.91,2.7600000000000002
2017,Tennessee,Black,Female,250.4,1.76
2017,Tennessee,Hispanic,Female,252.43,3.64
2017,Tennessee,Black,Male,235.83,1.78
2017,Tennessee,Hispanic,Male,249.32,3.88
2017,Texas,Black,All,247.19,1.82
2017,Texas,Hispanic,All,254.39,1.3800000000000001
2017,Texas,Black,Female,252.23,2.7
2017,Texas,Hispanic,Female,258.3,1.86
2017,Texas,Black,Male,241.22,2.32
2017,Texas,Hispanic,Male,250.68,1.62
2017,Utah,Black,All,NA,NA
2017,Utah,Hispanic,All,251.51,2.01
2017,Utah,Black,Female,NA,NA
2017,Utah,Hispanic,Female,256.93,2.73
2017,Utah,Black,Male,NA,NA
2017,Utah,Hispanic,Male,246.75,2.68
2017,Vermont,Black,All,NA,NA
2017,Vermont,Hispanic,All,NA,NA
2017,Vermont,Black,Female,NA,NA
2017,Vermont,Hispanic,Female,NA,NA
2017,Vermont,Black,Male,NA,NA
2017,Vermont,Hispanic,Male,NA,NA
2017,Virginia,Black,All,250.61,2.23
2017,Virginia,Hispanic,All,259.43,2.58
2017,Virginia,Black,Female,256.19,2.67
2017,Virginia,Hispanic,Female,267.07,3.51
2017,Virginia,Black,Male,244.79,2.88
2017,Virginia,Hispanic,Male,252.45,3.3699999999999997
2017,Washington,Black,All,255.17,3.9299999999999997
2017,Washington,Hispanic,All,257.64,1.99
2017,Washington,Black,Female,NA,NA
2017,Washington,Hispanic,Female,262.42,2.27
2017,Washington,Black,Male,NA,NA
2017,Washington,Hispanic,Male,253.43,2.9899999999999998
2017,West Virginia,Black,All,245.34,4.109999999999999
2017,West Virginia,Hispanic,All,NA,NA
2017,West Virginia,Black,Female,NA,NA
2017,West Virginia,Hispanic,Female,NA,NA
2017,West Virginia,Black,Male,NA,NA
2017,West Virginia,Hispanic,Male,NA,NA
2017,Wisconsin,Black,All,238.64,2.04
2017,Wisconsin,Hispanic,All,255.2,2.75
2017,Wisconsin,Black,Female,246.79,2.64
2017,Wisconsin,Hispanic,Female,265.54,3.08
2017,Wisconsin,Black,Male,232.1,2.79
2017,Wisconsin,Hispanic,Male,243.71,4.01
2017,Wyoming,Black,All,NA,NA
2017,Wyoming,Hispanic,All,260.7,1.79
2017,Wyoming,Black,Female,NA,NA
2017,Wyoming,Hispanic,Female,264.67,2.79
2017,Wyoming,Black,Male,NA,NA
2017,Wyoming,Hispanic,Male,256.56,2.68
2019,Alabama,Black,All,239.32,2.4499999999999997
2019,Alabama,Hispanic,All,246.19,5.159999999999999
2019,Alabama,Black,Female,248.55,3.17
2019,Alabama,Hispanic,Female,260.12,4.76
2019,Alabama,Black,Male,229.99,2.51
2019,Alabama,Hispanic,Male,231.23,6.6499999999999995
2019,Alaska,Black,All,243.08,4.76
2019,Alaska,Hispanic,All,250.96,4.07
2019,Alaska,Black,Female,NA,NA
2019,Alaska,Hispanic,Female,NA,NA
2019,Alaska,Black,Male,NA,NA
2019,Alaska,Hispanic,Male,246.96,5.930000000000001
2019,Arizona,Black,All,238.94,4.44
2019,Arizona,Hispanic,All,251.16,1.56
2019,Arizona,Black,Female,NA,NA
2019,Arizona,Hispanic,Female,255.21,1.95
2019,Arizona,Black,Male,228.18,6.1
2019,Arizona,Hispanic,Male,246.98,1.8
2019,Arkansas,Black,All,237.1,1.9
2019,Arkansas,Hispanic,All,255.62,3.03
2019,Arkansas,Black,Female,247.02,2.4099999999999997
2019,Arkansas,Hispanic,Female,260.29,3.9899999999999998
2019,Arkansas,Black,Male,228.71,2.7600000000000002
2019,Arkansas,Hispanic,Male,251.51,4.23
2019,California,Black,All,235.53,4.03
2019,California,Hispanic,All,249.16,1.6600000000000001
2019,California,Black,Female,238.6,5.34
2019,California,Hispanic,Female,254.75,1.83
2019,California,Black,Male,231.76,5.18
2019,California,Hispanic,Male,243.52,2.25
2019,Colorado,Black,All,246.09,4.33
2019,Colorado,Hispanic,All,251.45,1.5
2019,Colorado,Black,Female,250.61,7.21
2019,Colorado,Hispanic,Female,255.92,1.9
2019,Colorado,Black,Male,241.73,4.6899999999999995
2019,Colorado,Hispanic,Male,247.1,2.06
2019,Connecticut,Black,All,250.58,2.8099999999999996
2019,Connecticut,Hispanic,All,253.11,2.2
2019,Connecticut,Black,Female,259.85,4.09
2019,Connecticut,Hispanic,Female,257.35,2.57
2019,Connecticut,Black,Male,241.25,3.79
2019,Connecticut,Hispanic,Male,248.48,3.36
2019,Delaware,Black,All,245.52,1.48
2019,Delaware,Hispanic,All,248.61,2.3499999999999996
2019,Delaware,Black,Female,252.18,2.12
2019,Delaware,Hispanic,Female,256.88,3.3
2019,Delaware,Black,Male,238.74,2
2019,Delaware,Hispanic,Male,240.82,3.03
2019,District of Columbia,Black,All,240.62,1.1300000000000001
2019,District of Columbia,Hispanic,All,249.99,2.67
2019,District of Columbia,Black,Female,247.62,1.41
2019,District of Columbia,Hispanic,Female,255.55,3.13
2019,District of Columbia,Black,Male,233.61,1.6700000000000002
2019,District of Columbia,Hispanic,Male,244.67,4.28
2019,DoDEA,Black,All,266.86,2.77
2019,DoDEA,Hispanic,All,274.68,1.61
2019,DoDEA,Black,Female,274.96,3.12
2019,DoDEA,Hispanic,Female,278.68,1.98
2019,DoDEA,Black,Male,258.83,3.96
2019,DoDEA,Hispanic,Male,269.81,2.2600000000000002
2019,Florida,Black,All,247.82,2.36
2019,Florida,Hispanic,All,258.78,1.48
2019,Florida,Black,Female,253.24,2.7800000000000002
2019,Florida,Hispanic,Female,262.2,2.08
2019,Florida,Black,Male,242.03,2.79
2019,Florida,Hispanic,Male,255.63,2.02
2019,Georgia,Black,All,249.47,1.47
2019,Georgia,Hispanic,All,256.05,2.13
2019,Georgia,Black,Female,257.39,2.4299999999999997
2019,Georgia,Hispanic,Female,260.24,3.25
2019,Georgia,Black,Male,242.06,1.98
2019,Georgia,Hispanic,Male,252.33,2.4299999999999997
2019,Hawaii,Black,All,NA,NA
2019,Hawaii,Hispanic,All,255.33,2.8499999999999996
2019,Hawaii,Black,Female,NA,NA
2019,Hawaii,Hispanic,Female,257.74,3.92
2019,Hawaii,Black,Male,NA,NA
2019,Hawaii,Hispanic,Male,252.76,4.03
2019,Idaho,Black,All,NA,NA
2019,Idaho,Hispanic,All,249.38,2.19
2019,Idaho,Black,Female,NA,NA
2019,Idaho,Hispanic,Female,256.12,3.03
2019,Idaho,Black,Male,NA,NA
2019,Idaho,Hispanic,Male,243.75,2.56
2019,Illinois,Black,All,245.54,1.77
2019,Illinois,Hispanic,All,255.17,1.77
2019,Illinois,Black,Female,250.93,2.29
2019,Illinois,Hispanic,Female,260.58,2.44
2019,Illinois,Black,Male,240.65,2.3499999999999996
2019,Illinois,Hispanic,Male,250,2.2
2019,Indiana,Black,All,245.4,2.9
2019,Indiana,Hispanic,All,258.77,3.15
2019,Indiana,Black,Female,253.68,3.9099999999999997
2019,Indiana,Hispanic,Female,262.06,3.65
2019,Indiana,Black,Male,237.95,3.8
2019,Indiana,Hispanic,Male,255,4.24
2019,Iowa,Black,All,236.46,3.72
2019,Iowa,Hispanic,All,249.55,2.77
2019,Iowa,Black,Female,243.56,5.25
2019,Iowa,Hispanic,Female,252.65,3.51
2019,Iowa,Black,Male,227.99,5.53
2019,Iowa,Hispanic,Male,246.95,3.71
2019,Kansas,Black,All,243.57,3.25
2019,Kansas,Hispanic,All,254.87,1.97
2019,Kansas,Black,Female,249.74,4.6499999999999995
2019,Kansas,Hispanic,Female,260.57,2.9499999999999997
2019,Kansas,Black,Male,238.08,4.37
2019,Kansas,Hispanic,Male,249.52,2.8299999999999996
2019,Kentucky,Black,All,239.4,2.3299999999999996
2019,Kentucky,Hispanic,All,257.76,4.38
2019,Kentucky,Black,Female,246.11,3.3
2019,Kentucky,Hispanic,Female,258.68,5.99
2019,Kentucky,Black,Male,231.96,3.66
2019,Kentucky,Hispanic,Male,257.06,5.31
2019,Louisiana,Black,All,242.24,1.97
2019,Louisiana,Hispanic,All,257.55,3.98
2019,Louisiana,Black,Female,247.71,2.17
2019,Louisiana,Hispanic,Female,262.63,5.970000000000001
2019,Louisiana,Black,Male,236.7,2.65
2019,Louisiana,Hispanic,Male,252.91,4.930000000000001
2019,Maine,Black,All,236.23,4.96
2019,Maine,Hispanic,All,NA,NA
2019,Maine,Black,Female,NA,NA
2019,Maine,Hispanic,Female,NA,NA
2019,Maine,Black,Male,NA,NA
2019,Maine,Hispanic,Male,NA,NA
2019,Maryland,Black,All,251.22,1.53
2019,Maryland,Hispanic,All,247.6,2.29
2019,Maryland,Black,Female,254.98,1.9
2019,Maryland,Hispanic,Female,253.4,3.3299999999999996
2019,Maryland,Black,Male,247.34,2.19
2019,Maryland,Hispanic,Male,242.05,3.55
2019,Massachusetts,Black,All,258.54,3.07
2019,Massachusetts,Hispanic,All,250.78,2.67
2019,Massachusetts,Black,Female,264.36,4.03
2019,Massachusetts,Hispanic,Female,255.4,3.61
2019,Massachusetts,Black,Male,251.36,3.3899999999999997
2019,Massachusetts,Hispanic,Male,246.57,3.3699999999999997
2019,Michigan,Black,All,242.99,2.54
2019,Michigan,Hispanic,All,253.39,3
2019,Michigan,Black,Female,245.46,3.82
2019,Michigan,Hispanic,Female,262.04,3.7600000000000002
2019,Michigan,Black,Male,240.65,2.61
2019,Michigan,Hispanic,Male,245.08,4.1899999999999995
2019,Minnesota,Black,All,235.75,3.32
2019,Minnesota,Hispanic,All,246.88,3.55
2019,Minnesota,Black,Female,240.39,4.13
2019,Minnesota,Hispanic,Female,249.81,4.2
2019,Minnesota,Black,Male,231.33,3.64
2019,Minnesota,Hispanic,Male,243.57,4.859999999999999
2019,Mississippi,Black,All,244.4,1.1500000000000001
2019,Mississippi,Hispanic,All,258.56,4.109999999999999
2019,Mississippi,Black,Female,248.77,1.94
2019,Mississippi,Hispanic,Female,NA,NA
2019,Mississippi,Black,Male,240.21,1.6900000000000002
2019,Mississippi,Hispanic,Male,NA,NA
2019,Missouri,Black,All,240.37,3.8699999999999997
2019,Missouri,Hispanic,All,257.67,3.6
2019,Missouri,Black,Female,249.51,3.84
2019,Missouri,Hispanic,Female,264.89,5
2019,Missouri,Black,Male,231.18,5.45
2019,Missouri,Hispanic,Male,250.5,5.28
2019,Montana,Black,All,NA,NA
2019,Montana,Hispanic,All,256.64,4.06
2019,Montana,Black,Female,NA,NA
2019,Montana,Hispanic,Female,NA,NA
2019,Montana,Black,Male,NA,NA
2019,Montana,Hispanic,Male,NA,NA
2019,National public,Black,All,243.82,0.46
2019,National public,Hispanic,All,251.12,0.5700000000000001
2019,National public,Black,Female,250.03,0.59
2019,National public,Hispanic,Female,256.32,0.74
2019,National public,Black,Male,237.65,0.63
2019,National public,Hispanic,Male,246.02,0.74
2019,Nebraska,Black,All,239.53,3.51
2019,Nebraska,Hispanic,All,250.29,2.06
2019,Nebraska,Black,Female,247.46,5.05
2019,Nebraska,Hispanic,Female,252.4,2.9699999999999998
2019,Nebraska,Black,Male,232.06,4.6
2019,Nebraska,Hispanic,Male,248.16,3.11
2019,Nevada,Black,All,242.8,2.84
2019,Nevada,Hispanic,All,251.23,1.1500000000000001
2019,Nevada,Black,Female,250.9,3.79
2019,Nevada,Hispanic,Female,253.75,1.56
2019,Nevada,Black,Male,235.08,3.61
2019,Nevada,Hispanic,Male,248.79,1.6600000000000001
2019,New Hampshire,Black,All,NA,NA
2019,New Hampshire,Hispanic,All,251.43,3.72
2019,New Hampshire,Black,Female,NA,NA
2019,New Hampshire,Hispanic,Female,NA,NA
2019,New Hampshire,Black,Male,NA,NA
2019,New Hampshire,Hispanic,Male,NA,NA
2019,New Jersey,Black,All,249.8,2.64
2019,New Jersey,Hispanic,All,251.43,2.51
2019,New Jersey,Black,Female,257.81,3.51
2019,New Jersey,Hispanic,Female,254.34,3.4099999999999997
2019,New Jersey,Black,Male,242.83,3.68
2019,New Jersey,Hispanic,Male,248.39,2.74
2019,New Mexico,Black,All,NA,NA
2019,New Mexico,Hispanic,All,247.8,1.1600000000000001
2019,New Mexico,Black,Female,NA,NA
2019,New Mexico,Hispanic,Female,254.42,1.62
2019,New Mexico,Black,Male,NA,NA
2019,New Mexico,Hispanic,Male,241.26,1.78
2019,New York,Black,All,247.62,2.4699999999999998
2019,New York,Hispanic,All,248.83,1.87
2019,New York,Black,Female,252.53,2.66
2019,New York,Hispanic,Female,253.37,2.23
2019,New York,Black,Male,242.38,3.3
2019,New York,Hispanic,Male,244.95,2.6
2019,North Carolina,Black,All,243.97,1.77
2019,North Carolina,Hispanic,All,255.93,2.01
2019,North Carolina,Black,Female,252.61,2.36
2019,North Carolina,Hispanic,Female,263.49,2.96
2019,North Carolina,Black,Male,235,2.05
2019,North Carolina,Hispanic,Male,248.52,3.17
2019,North Dakota,Black,All,246.42,3.9
2019,North Dakota,Hispanic,All,249.81,3.94
2019,North Dakota,Black,Female,NA,NA
2019,North Dakota,Hispanic,Female,NA,NA
2019,North Dakota,Black,Male,240.92,5.6
